Customer_ID,Age,Gender,Education_Level,Region,Monthly_Income,Account_Balance,Credit_Score,Days_in_Arrears_12M,Requested_Loan_Amount
7919,24,Male,Secondary School,South,1498.24,3438.46,575.0,6.0,2648.71
7920,55,Female,Secondary School,Central,1296.94,,524.0,8.0,5080.42
7921,51,Male,Secondary School,Central,1514.34,3503.92,548.0,2.0,2893.8
7922,58,Female,Technical,South,2453.44,6422.27,634.0,10.0,8612.56
7923,39,Female,University,North,2950.87,5207.38,599.0,5.0,10368.02
7924,41,Female,Secondary School,West,1959.91,3658.04,534.0,10.0,7652.54
7925,66,Male,Technical,South,10319.44,18865.77,785.0,5.0,40368.35
7926,54,Female,Primary School,North,,1540.02,,8.0,2042.46
7927,61,Male,Technical,South,915.86,1741.38,511.0,12.0,897.28
7928,18,Male,University,,1903.26,3145.8,,7.0,8021.99
7929,27,Female,Primary School,East,992.79,2873.39,521.0,8.0,
7930,60,Male,Secondary School,East,,3237.51,544.0,7.0,4632.3
7931,33,Male,Primary School,West,,896.42,501.0,10.0,3015.42
7932,63,Male,Technical,West,2607.59,3763.62,651.0,5.0,7717.58
7933,25,Male,Technical,South,1232.5,1545.5,478.0,9.0,
7934,73,Male,Primary School,South,1652.52,2616.18,512.0,7.0,3965.69
7935,66,Male,Primary School,North,,1877.04,416.0,11.0,2051.72
7936,42,Female,University,West,2395.96,4962.42,602.0,7.0,7269.7
7937,67,Male,Secondary School,North,,2684.77,,10.0,3021.68
7938,29,Female,Secondary School,South,,2251.68,567.0,1.0,5889.29
7939,42,Male,Postgraduate,North,1311.98,3156.37,493.0,8.0,5124.25
7940,34,Male,Secondary School,,2171.71,3713.15,636.0,,6931.18
7941,43,Male,University,North,2026.66,2179.99,624.0,6.0,4792.39
7942,63,Male,Postgraduate,North,3271.1,6646.81,,4.0,11752.12
7943,65,Female,Secondary School,North,1892.88,2859.0,514.0,5.0,5195.34
7944,31,Female,Secondary School,Central,,1729.16,462.0,10.0,
7945,58,Male,Technical,Central,,2388.86,581.0,2.0,5836.03
7946,53,Female,University,Central,1107.98,2412.16,500.0,2.0,1419.26
7947,74,Male,Secondary School,Central,1379.39,2610.09,588.0,3.0,6350.02
7948,40,Female,University,South,4787.84,,691.0,4.0,17249.05
7949,60,Female,Postgraduate,West,3866.51,8238.9,630.0,3.0,13648.49
7950,23,Female,University,South,1175.08,2042.53,512.0,6.0,
7951,64,Male,University,North,3032.15,5268.31,723.0,8.0,11108.22
7952,22,Male,Technical,North,3078.73,6188.01,611.0,9.0,8230.41
7953,60,Male,University,Central,1577.92,3774.22,618.0,9.0,5539.41
7954,42,Male,Primary School,West,1089.82,2674.41,606.0,6.0,5838.41
7955,35,Male,Technical,North,1634.9,2464.58,523.0,8.0,2875.6
7956,30,Female,University,East,2476.6,4751.81,546.0,3.0,7176.05
7957,60,Male,Secondary School,North,1636.07,3012.83,524.0,3.0,4157.2
7958,31,Female,Primary School,Central,,2654.93,509.0,8.0,2552.65
7959,45,Female,Technical,,1711.51,2333.14,541.0,7.0,3385.95
7960,35,Female,Primary School,Central,2063.0,3889.68,594.0,6.0,7797.11
7961,74,Male,Secondary School,Central,671.77,2079.26,,17.0,641.64
7962,45,Male,Secondary School,West,900.13,2923.98,,9.0,2226.05
7963,68,Female,Postgraduate,North,6777.6,13122.27,760.0,4.0,26335.97
7964,73,Female,Secondary School,South,1284.95,1953.75,537.0,4.0,729.44
7965,44,Female,University,Central,3097.04,4828.37,673.0,4.0,11347.77
7966,49,Female,Primary School,West,,,533.0,8.0,1288.07
7967,64,Male,Technical,East,2875.55,6019.76,703.0,8.0,8999.48
7968,26,Male,Technical,North,2100.83,4439.76,555.0,7.0,7679.6
7969,57,Male,Technical,West,6077.54,10495.98,,3.0,26466.05
7970,49,Female,University,North,2408.56,,581.0,6.0,5158.19
7971,37,Female,University,North,1970.5,4561.47,543.0,8.0,
7972,45,Female,University,South,4293.91,8507.93,681.0,8.0,15619.71
7973,50,Female,Secondary School,East,2070.39,4760.62,601.0,7.0,4779.58
7974,21,Female,University,East,1599.45,3328.04,561.0,8.0,5725.07
7975,63,Male,Secondary School,South,2316.44,4686.79,666.0,4.0,5978.39
7976,74,Male,Primary School,Central,,869.54,632.0,7.0,5420.78
7977,51,Female,University,West,2541.95,4276.11,635.0,8.0,8699.57
7978,65,Male,University,East,3055.35,7118.01,724.0,3.0,12791.45
7979,20,Male,Secondary School,South,2068.5,3268.96,631.0,4.0,5289.24
7980,43,Male,University,North,2621.22,4893.17,546.0,12.0,4559.07
7981,25,Male,University,East,,4956.69,612.0,8.0,
7982,23,Male,Secondary School,East,3698.21,7356.51,575.0,6.0,11580.91
7983,33,Female,Secondary School,West,,1834.03,585.0,7.0,1838.17
7984,41,Female,Postgraduate,North,6015.1,9887.94,746.0,6.0,22990.69
7985,65,Female,Technical,East,1462.01,3919.36,,5.0,5752.11
7986,56,Male,Secondary School,West,1054.11,2490.46,450.0,8.0,1875.78
7987,47,Female,Technical,Central,,5350.46,659.0,3.0,11982.16
7988,62,Female,Technical,East,1670.29,3408.53,581.0,,5543.92
7989,30,Female,Technical,West,734.63,1026.64,430.0,10.0,2873.75
7990,22,Female,Technical,South,1577.67,2127.33,562.0,8.0,4049.92
7991,42,Female,Technical,South,2262.84,4425.12,572.0,9.0,4419.19
7992,37,Male,Technical,North,,1865.45,505.0,7.0,2148.23
7993,71,Female,University,South,1756.21,2688.37,617.0,6.0,6921.72
7994,35,Male,Postgraduate,Central,3552.72,6101.59,657.0,4.0,12606.03
7995,64,Male,Technical,North,1124.63,2651.58,528.0,5.0,2608.46
7996,35,Female,University,East,2719.44,4333.22,630.0,6.0,6116.8
7997,19,Male,University,North,3653.46,5943.51,676.0,4.0,11523.61
7998,27,Male,Secondary School,West,2615.4,3948.73,623.0,7.0,6200.13
7999,72,Female,University,South,1897.74,3293.42,505.0,9.0,6481.47
8000,62,Female,Primary School,South,2780.15,5812.85,604.0,5.0,8725.0
8001,67,Male,Secondary School,Central,2051.5,3576.22,,8.0,4760.72
8002,64,Female,Technical,North,1389.13,2502.51,,3.0,500.0
8003,29,Male,Technical,Central,1451.72,2765.07,,15.0,3734.99
8004,64,Male,Technical,Central,,2206.57,,8.0,2164.13
8005,30,Male,University,West,930.85,947.84,443.0,10.0,2718.06
8006,67,Male,Secondary School,East,2985.21,5027.58,,6.0,11061.59
8007,64,Male,Postgraduate,West,3798.63,6383.69,661.0,3.0,12843.11
8008,74,Male,Secondary School,East,2137.88,3777.16,616.0,8.0,8005.14
8009,72,Female,Postgraduate,South,3657.81,6222.56,679.0,7.0,15452.99
8010,28,Female,Secondary School,South,739.25,1510.93,478.0,11.0,
8011,36,Female,Technical,Central,2079.62,3653.39,574.0,10.0,4728.37
8012,52,Female,Secondary School,East,2353.48,3737.73,651.0,4.0,8475.29
8013,56,Male,Technical,North,2837.39,6271.79,666.0,7.0,9713.4
8014,70,Female,Secondary School,South,2589.45,5045.24,621.0,11.0,7216.88
8015,43,Female,Secondary School,North,1538.48,2602.7,541.0,5.0,4866.42
8016,63,Male,Primary School,South,430.83,342.86,488.0,,3348.62
8017,31,Male,Technical,Central,2391.87,5036.57,,7.0,4234.99
8018,71,Female,Postgraduate,North,3605.28,5795.26,743.0,9.0,13477.46
8019,62,Female,Primary School,South,3062.63,6635.77,680.0,,10636.97
8020,61,Female,Technical,North,4384.31,6744.82,659.0,4.0,12580.08
8021,41,Male,University,North,3932.79,9293.14,675.0,5.0,12192.81
8022,58,Male,Secondary School,Central,833.4,1162.5,457.0,12.0,3765.61
8023,18,Female,Secondary School,Central,868.29,524.28,,,2128.21
8024,68,Female,Secondary School,West,,3057.89,594.0,4.0,3453.88
8025,60,Male,Secondary School,South,920.0,1406.46,459.0,13.0,1586.2
8026,72,Male,Primary School,West,,2957.3,556.0,4.0,8626.36
8027,39,Female,Secondary School,North,2263.09,4358.27,607.0,9.0,11017.58
8028,40,Female,Secondary School,Central,3018.12,5660.26,683.0,7.0,10841.78
8029,73,Male,University,South,4167.99,,677.0,6.0,14324.96
8030,71,Male,University,North,,3909.1,613.0,5.0,7334.77
8031,36,Female,University,North,2305.36,3089.24,613.0,4.0,5412.6
8032,35,Female,Technical,South,1213.28,2045.84,482.0,11.0,3701.32
8033,29,Male,Secondary School,South,1649.46,3079.05,612.0,6.0,4915.0
8034,72,Male,Secondary School,Central,,667.16,430.0,5.0,3241.21
8035,45,Female,Secondary School,Central,1323.43,2895.56,505.0,6.0,5474.21
8036,45,Male,Technical,East,2481.67,5082.05,669.0,9.0,9728.86
8037,50,Female,University,North,3219.6,5286.68,668.0,7.0,13926.05
8038,36,Female,Secondary School,West,2191.76,3663.23,,7.0,7492.93
8039,45,Male,Secondary School,West,937.4,,450.0,7.0,
8040,69,Female,Technical,West,1064.6,,588.0,8.0,
8041,66,Female,University,North,3289.27,5707.54,611.0,7.0,8799.15
8042,54,Female,Secondary School,North,999.98,1912.73,532.0,6.0,3701.51
8043,43,Male,Secondary School,West,887.82,1490.05,,6.0,3818.92
8044,52,Female,University,Central,2696.84,4180.86,626.0,11.0,10453.47
8045,51,Male,Primary School,Central,,,557.0,8.0,4764.29
8046,52,Female,Technical,Central,5380.85,10491.46,656.0,6.0,17969.41
8047,57,Female,University,Central,2923.13,6145.92,643.0,7.0,8249.81
8048,33,Male,University,East,2550.23,5830.75,653.0,8.0,9155.59
8049,55,Female,Primary School,West,958.03,,538.0,2.0,2585.22
8050,30,Female,Secondary School,East,2126.21,,628.0,11.0,8342.24
8051,40,Male,Secondary School,South,,3384.93,460.0,13.0,2516.9
8052,71,Male,Technical,Central,1507.73,4531.01,591.0,7.0,2942.9
8053,39,Female,Technical,South,1630.28,4131.81,570.0,12.0,5291.75
8054,33,Male,Postgraduate,Central,2791.16,4818.96,686.0,4.0,7951.27
8055,45,Male,Secondary School,North,1456.43,1350.12,544.0,8.0,5698.12
8056,65,Female,Technical,North,5191.89,8377.5,639.0,12.0,17665.77
8057,52,Female,Secondary School,South,2043.05,4215.68,594.0,9.0,5151.15
8058,62,Female,Primary School,North,1149.01,,461.0,14.0,2117.48
8059,63,Male,Secondary School,West,1523.7,2184.77,566.0,9.0,2577.35
8060,25,Male,Secondary School,West,774.62,0.0,,4.0,
8061,61,Male,University,North,1105.67,2699.09,568.0,9.0,4054.19
8062,72,Female,Technical,Central,2667.97,3880.09,641.0,5.0,8522.53
8063,72,Female,Secondary School,East,2203.3,5099.47,529.0,4.0,5971.26
8064,39,Male,Secondary School,,1790.72,2423.79,628.0,6.0,5887.38
8065,38,Male,Secondary School,West,2906.87,4876.68,732.0,7.0,8755.5
8066,43,Female,Secondary School,Central,1659.85,2454.3,534.0,9.0,3401.36
8067,57,Female,University,North,3570.02,6933.35,618.0,7.0,11272.05
8068,38,Male,Postgraduate,Central,3169.45,5167.91,601.0,8.0,8875.45
8069,42,Female,Primary School,Central,390.05,533.04,312.0,10.0,2693.99
8070,58,Male,University,Central,4186.94,7256.79,708.0,4.0,14280.35
8071,18,Female,Secondary School,East,924.19,960.74,451.0,14.0,500.0
8072,23,Female,Secondary School,Central,1623.05,2934.1,524.0,,2341.26
8073,40,Female,Technical,West,1307.43,2565.34,517.0,14.0,3784.12
8074,68,Male,Secondary School,Central,1778.82,3765.62,634.0,7.0,7310.28
8075,40,Male,Primary School,Central,,5052.67,607.0,5.0,7478.67
8076,60,Female,Secondary School,Central,2034.36,4236.08,576.0,7.0,6359.57
8077,60,Male,Secondary School,Central,,2619.97,569.0,11.0,7601.22
8078,40,Female,Primary School,East,1105.29,1971.33,526.0,7.0,3350.03
8079,49,Female,Secondary School,Central,1338.4,1693.57,,7.0,935.31
8080,47,Female,Secondary School,West,1323.38,,514.0,6.0,4137.57
8081,30,Female,University,West,3307.11,6064.23,695.0,7.0,13785.24
8082,60,Female,Secondary School,West,1575.4,3001.94,,8.0,
8083,35,Female,Secondary School,South,2020.68,2353.88,518.0,9.0,5170.53
8084,40,Male,Secondary School,South,1380.47,4399.69,514.0,9.0,1099.05
8085,32,Male,University,North,3717.63,8533.3,662.0,9.0,11402.17
8086,50,Male,Secondary School,South,2084.71,3254.31,613.0,8.0,8922.14
8087,38,Male,University,West,2506.47,3621.0,613.0,5.0,12511.85
8088,74,Female,Secondary School,North,2168.33,6176.54,611.0,6.0,6360.41
8089,56,Female,University,East,3929.38,7958.46,745.0,5.0,13932.1
8090,40,Female,Secondary School,West,3442.64,6795.84,679.0,9.0,14349.62
8091,44,Female,Primary School,West,879.2,602.94,465.0,5.0,2077.99
8092,62,Female,Technical,Central,2784.37,6301.21,637.0,14.0,7262.85
8093,61,Female,Technical,Central,2545.48,3886.97,617.0,7.0,7324.25
8094,35,Male,Technical,Central,2695.14,4702.96,659.0,3.0,8917.07
8095,41,Female,Secondary School,East,1214.89,3288.51,575.0,9.0,1393.08
8096,68,Male,Primary School,North,1322.31,2050.74,535.0,9.0,1606.01
8097,64,Female,Technical,Central,1521.14,2924.46,508.0,6.0,
8098,57,Male,University,Central,2895.82,6152.45,690.0,5.0,10675.66
8099,68,Female,Postgraduate,Central,2353.64,3267.77,584.0,9.0,7222.85
8100,59,Female,Technical,Central,3437.77,7117.43,670.0,8.0,10760.13
8101,24,Female,Primary School,South,1232.79,3504.8,,12.0,
8102,67,Female,Primary School,West,,4874.51,611.0,5.0,10041.29
8103,65,Female,University,Central,,4344.26,616.0,3.0,5546.44
8104,37,Male,University,East,2603.47,4065.37,649.0,7.0,7890.78
8105,44,Male,Postgraduate,South,3472.49,5021.16,,10.0,11430.16
8106,23,Female,Technical,North,2339.07,2625.16,619.0,,8137.19
8107,44,Male,University,East,3391.31,6514.89,560.0,12.0,11746.86
8108,26,Male,University,North,1278.08,2662.93,478.0,7.0,4318.16
8109,70,Male,Technical,East,3244.04,5371.58,626.0,6.0,10817.6
8110,62,Male,University,East,3728.97,7649.63,715.0,2.0,13958.24
8111,74,Male,Primary School,,,655.96,443.0,3.0,1852.85
8112,48,Male,Technical,Central,3485.45,5280.42,682.0,10.0,9117.65
8113,38,Male,Postgraduate,South,1856.14,2582.32,605.0,7.0,6122.78
8114,43,Male,Primary School,East,1363.16,3583.13,536.0,5.0,4601.54
8115,57,Female,University,South,2164.72,4569.7,656.0,3.0,5619.29
8116,65,Female,Secondary School,East,1446.8,2470.17,,6.0,4827.46
8117,62,Male,University,South,2139.34,3635.01,612.0,7.0,6928.46
8118,30,Female,Technical,Central,2225.88,3553.24,517.0,6.0,6397.82
8119,66,Male,University,North,1688.12,1090.83,599.0,6.0,2275.45
8120,40,Female,Technical,South,2739.75,3652.04,654.0,2.0,8585.44
8121,37,Female,Secondary School,East,1891.11,,563.0,8.0,4303.5
8122,54,Female,Primary School,North,1143.06,2529.41,,7.0,1385.17
8123,71,Female,University,North,3769.41,6523.2,724.0,7.0,15218.52
8124,70,Male,Secondary School,North,1260.38,1027.88,512.0,15.0,2565.06
8125,45,Male,Technical,South,1778.7,4502.48,612.0,9.0,4279.81
8126,34,Female,Primary School,South,601.64,0.0,415.0,10.0,1918.26
8127,45,Male,University,South,1879.32,3396.01,600.0,7.0,6046.95
8128,58,Male,Secondary School,Central,1044.23,2006.84,,11.0,3565.36
8129,19,Male,University,Central,1039.69,3747.66,471.0,14.0,2426.34
8130,42,Male,Technical,East,1679.15,2267.33,570.0,9.0,5419.84
8131,75,Male,Primary School,North,1215.11,2224.35,609.0,6.0,3595.63
8132,67,Female,Technical,North,2160.28,4031.33,656.0,8.0,8025.18
8133,58,Male,University,South,3212.54,4872.95,643.0,7.0,11679.33
8134,23,Male,University,West,2087.99,4000.02,641.0,5.0,6474.86
8135,28,Female,Secondary School,Central,1826.08,2937.8,564.0,2.0,3659.45
8136,74,Female,Postgraduate,West,5252.21,9206.0,748.0,1.0,21085.12
8137,55,Female,Secondary School,North,2523.24,3963.6,616.0,6.0,6339.23
8138,23,Female,Secondary School,North,1873.97,4314.99,543.0,9.0,3889.27
8139,62,Female,University,Central,3110.19,5497.05,634.0,,10695.73
8140,28,Female,Secondary School,East,937.08,1045.39,411.0,10.0,2099.65
8141,31,Female,Secondary School,Central,2113.34,2071.56,573.0,9.0,5874.16
8142,19,Male,University,South,1467.19,4145.81,,9.0,3148.26
8143,57,Female,Technical,North,2144.0,3919.66,616.0,7.0,9008.45
8144,20,Male,Primary School,Central,1548.17,3817.08,580.0,8.0,4945.79
8145,72,Female,Technical,Central,,5160.46,601.0,10.0,8111.34
8146,70,Male,Technical,South,581.55,1346.78,388.0,10.0,
8147,52,Female,Technical,South,,5479.91,670.0,9.0,9965.79
8148,50,Male,University,East,4810.61,9671.95,687.0,4.0,15659.51
8149,41,Female,Secondary School,South,,491.55,505.0,6.0,814.38
8150,36,Male,University,South,2570.42,5341.79,633.0,8.0,6497.15
8151,35,Male,University,South,2176.26,4145.44,674.0,4.0,8550.05
8152,66,Male,University,West,2567.59,3909.72,,9.0,6356.86
8153,69,Male,Secondary School,East,2817.68,5760.41,562.0,8.0,7244.25
8154,41,Male,Secondary School,East,,2236.63,570.0,8.0,3243.64
8155,62,Male,Secondary School,South,1004.4,2249.81,464.0,6.0,
8156,52,Female,University,South,1815.64,3496.54,540.0,5.0,5401.41
8157,18,Male,Secondary School,Central,,1297.88,542.0,10.0,1345.24
8158,53,Male,Secondary School,East,661.28,2697.69,462.0,4.0,2100.34
8159,42,Female,Technical,North,,3226.76,513.0,5.0,4180.03
8160,62,Female,University,North,3383.85,5447.41,666.0,7.0,11017.2
8161,66,Male,Primary School,South,1461.03,3632.18,555.0,5.0,5611.26
8162,60,Male,Postgraduate,North,3693.59,6368.79,600.0,9.0,10191.55
8163,51,Female,Primary School,West,1073.23,1608.46,543.0,8.0,1929.74
8164,42,Male,Secondary School,East,1452.26,,575.0,7.0,3494.97
8165,33,Male,Technical,South,2255.72,4585.26,589.0,9.0,6225.08
8166,51,Female,Primary School,Central,1790.41,3024.54,586.0,4.0,4315.96
8167,46,Male,University,South,2770.28,6245.95,586.0,8.0,
8168,36,Female,Secondary School,Central,909.9,1012.14,559.0,8.0,2261.87
8169,40,Male,Primary School,Central,986.05,2913.62,531.0,13.0,2226.77
8170,36,Female,Technical,West,2166.71,3298.49,578.0,11.0,5091.52
8171,42,Female,Technical,North,1335.79,2697.83,490.0,10.0,5790.33
8172,33,Male,Postgraduate,East,2456.95,4137.39,595.0,10.0,4409.2
8173,71,Female,Secondary School,East,2174.1,4551.6,579.0,13.0,
8174,68,Female,Secondary School,West,2252.86,2426.45,630.0,6.0,5729.29
8175,26,Male,Primary School,South,754.98,525.3,439.0,8.0,2282.34
8176,18,Female,University,South,1244.34,2700.18,446.0,,3472.03
8177,59,Male,Technical,West,1080.58,2652.14,,6.0,
8178,36,Female,Postgraduate,East,4409.42,7428.26,659.0,5.0,15002.79
8179,50,Male,Technical,East,1251.54,3113.84,561.0,3.0,500.0
8180,51,Male,University,East,1920.15,2899.59,667.0,5.0,6285.71
8181,33,Male,Postgraduate,Central,1862.13,3767.46,573.0,6.0,8218.92
8182,61,Male,Secondary School,North,1567.35,2709.26,566.0,12.0,5131.56
8183,57,Male,Primary School,North,1112.1,799.58,482.0,8.0,
8184,72,Female,Secondary School,South,1940.73,4903.0,,4.0,5937.53
8185,35,Female,Secondary School,Central,1727.01,2661.64,558.0,11.0,6309.55
8186,51,Male,Secondary School,South,,557.23,,4.0,2985.26
8187,42,Male,Primary School,South,1407.36,2227.76,575.0,10.0,
8188,62,Female,Secondary School,Central,1500.78,2360.35,581.0,5.0,6264.17
8189,23,Male,Secondary School,Central,2515.19,4691.34,,3.0,6122.25
8190,38,Male,Primary School,East,822.45,1101.12,503.0,,3388.26
8191,75,Male,Secondary School,West,2047.45,3267.0,671.0,5.0,5212.09
8192,23,Male,Primary School,East,1204.0,2553.84,527.0,3.0,4784.84
8193,49,Male,Secondary School,North,1035.59,1869.59,524.0,10.0,1167.17
8194,58,Female,Secondary School,South,,4871.91,648.0,8.0,6612.76
8195,65,Female,University,East,3007.25,5184.22,609.0,2.0,8921.71
8196,60,Male,Primary School,South,,2159.75,529.0,6.0,3035.11
8197,56,Female,University,Central,1670.81,1790.08,563.0,6.0,6575.52
8198,48,Female,Technical,Central,3064.27,6389.18,699.0,4.0,10331.77
8199,59,Male,Secondary School,Central,,3782.14,618.0,7.0,8352.69
8200,27,Male,Technical,Central,1756.69,2987.17,547.0,7.0,4361.63
8201,47,Male,Secondary School,North,1505.22,3147.74,539.0,3.0,3059.65
8202,74,Male,Primary School,South,770.8,1583.69,544.0,,4281.45
8203,69,Male,University,South,4688.16,8947.35,826.0,7.0,18657.89
8204,35,Male,University,East,1433.27,3673.84,558.0,5.0,4043.83
8205,41,Male,Postgraduate,Central,,8718.89,675.0,3.0,18024.03
8206,69,Female,Technical,Central,4708.45,8443.25,651.0,4.0,14197.55
8207,26,Female,Secondary School,South,1028.8,4002.14,476.0,11.0,2911.67
8208,48,Female,Secondary School,West,1214.26,1806.29,526.0,7.0,2667.79
8209,32,Female,Technical,Central,1238.12,1690.31,501.0,8.0,1975.09
8210,21,Female,University,Central,4024.74,7877.17,625.0,5.0,12931.86
8211,57,Female,Secondary School,Central,,3699.11,582.0,6.0,4330.14
8212,26,Male,University,East,1195.27,2828.2,501.0,7.0,809.06
8213,62,Male,Secondary School,West,,1198.52,,7.0,2727.01
8214,26,Female,Technical,South,2351.21,4119.76,621.0,,7514.71
8215,43,Male,Postgraduate,East,,4275.65,601.0,7.0,7348.0
8216,21,Male,University,Central,1040.17,1636.45,640.0,6.0,
8217,34,Female,Technical,North,2283.41,4241.9,628.0,6.0,7100.38
8218,33,Female,Secondary School,,1740.88,2884.27,511.0,7.0,5982.99
8219,32,Female,Secondary School,Central,1045.87,3102.59,530.0,10.0,4198.14
8220,52,Male,Primary School,North,,1089.46,530.0,9.0,3178.95
8221,74,Male,Technical,West,,4367.68,587.0,11.0,5101.31
8222,69,Female,Secondary School,Central,,1608.01,610.0,8.0,3725.28
8223,22,Male,Technical,North,3197.97,7340.71,664.0,9.0,11051.74
8224,72,Male,Secondary School,Central,2217.31,4732.64,574.0,11.0,
8225,22,Male,Secondary School,South,1874.52,2816.96,537.0,5.0,2896.03
